,종목명,단축코드,확장코드,ETF구분(1:ETF|2:ETN),상한가,하한가,전일가,주문수량단위,기준가,구분(1:코스피|2:코스닥),증권그룹,기업인수목적회사여부,filler(미사용)
330,조광ILI,044060,KR7044060002,0,951,513,732,00001,732,2,01,N,
331,KD,044180,KR7044180008,0,954,514,734,00001,734,2,01,N,
332,위닉스,044340,KR7044340008,0,12920,6960,9940,00001,9940,2,01,N,
333,블레이드 Ent,044480,KR7044480002,0,1740,938,1339,00001,1339,2,01,N,
334,태웅,044490,KR7044490001,0,29050,15650,22350,00001,22350,2,01,N,
335,에이치케이,044780,KR7044780005,0,2525,1361,1944,00001,1944,2,01,N,
336,이글벳,044960,KR7044960003,0,6680,3600,5140,00001,5140,2,01,N,
337,오공,045060,KR7045060001,0,3965,2135,3050,00001,3050,2,01,N,
338,한양이엔지,045100,KR7045100005,0,21250,11470,16380,00001,16380,2,01,N,
339,성우테크론,045300,KR7045300001,0,5830,3140,4485,00001,4485,2,01,N,
340,토탈소프트,045340,KR7045340007,0,5660,3055,4360,00001,4360,2,01,N,
341,대아티아이,045390,KR7045390002,0,4250,2290,3270,00001,3270,2,01,N,
342,정원엔시스,045510,KR7045510005,0,1669,899,1284,00001,1284,2,01,N,
343,크린앤사이언스,045520,KR7045520004,0,10020,5400,7710,00001,7710,2,01,N,
344,에이텍,045660,KR7045660008,0,14010,7550,10780,00001,10780,2,01,N,
345,코아시아,045970,KR7045970001,0,13190,7110,10150,00001,10150,2,01,N,
346,코다코,046070,KR7046070009,0,672,362,517,00001,517,2,01,N,
347,오르비텍,046120,KR7046120002,0,6050,3260,4655,00001,4655,2,01,N,
348,SBS콘텐츠허브,046140,KR7046140000,0,7370,3970,5670,00001,5670,2,01,N,
349,HLB파나진,046210,KR7046210001,0,5700,3070,4385,00001,4385,2,01,N,
350,백금T&A,046310,KR7046310009,0,4670,2520,3595,00001,3595,2,01,N,
351,삼화네트웍스,046390,KR7046390001,0,2560,1382,1973,00001,1973,2,01,N,
352,KG모빌리언스,046440,KR7046440004,0,7280,3920,5600,00001,5600,2,01,N,
353,서울반도체,046890,KR7046890000,0,15630,8430,12030,00001,12030,2,01,N,
354,우원개발,046940,KR7046940003,0,4145,2235,3190,00001,3190,2,01,N,
355,우리로,046970,KR7046970000,0,2960,1600,2280,00001,2280,2,01,N,
356,한빛소프트,047080,KR7047080007,0,3080,1660,2370,00001,2370,2,01,N,
357,파워로직스,047310,KR7047310008,0,13370,7210,10290,00001,10290,2,01,N,
358,이스트소프트,047560,KR7047560008,0,21750,11730,16750,00001,16750,2,01,N,
359,코데즈컴바인,047770,KR7047770003,0,2590,1397,1995,00001,1995,2,01,N,
360,초록뱀미디어,047820,KR7047820006,0,7020,3780,5400,00001,5400,2,01,N,
361,HLB제약,047920,KR7047920004,0,15630,8430,12030,00001,12030,2,01,N,
362,현대바이오,048410,KR7048410005,0,33800,18200,26000,00001,26000,2,01,N,
363,유라테크,048430,KR7048430003,0,12840,6920,9880,00001,9880,2,01,N,
364,대동스틸,048470,KR7048470009,0,5030,2710,3870,00001,3870,2,01,N,
365,인트론바이오,048530,KR7048530000,0,14010,7550,10780,00001,10780,2,01,N,
366,SM C&C,048550,KR7048550008,0,2765,1495,2130,00001,2130,2,01,N,
367,TPC,048770,KR7048770002,0,6390,3445,4920,00001,4920,2,01,N,
368,엔피케이,048830,KR7048830004,0,2390,1289,1841,00001,1841,2,01,N,
369,시너지이노베이션,048870,KR7048870000,0,5030,2710,3870,00001,3870,2,01,N,
370,대원미디어,048910,KR7048910004,0,16020,8640,12330,00001,12330,2,01,N,
371,인탑스,049070,KR7049070006,0,38250,20650,29450,00001,29450,2,01,N,
372,기가레인,049080,KR7049080005,0,1912,1030,1471,00001,1471,2,01,N,
373,파인디앤씨,049120,KR7049120009,0,1623,875,1249,00001,1249,2,01,N,
374,셀루메드,049180,KR7049180003,0,4685,2525,3605,00001,3605,2,01,N,
375,코메론,049430,KR7049430002,0,11400,6140,8770,00001,8770,2,01,N,
376,SGA,049470,KR7049470008,0,856,462,659,00001,659,2,01,N,
377,오픈베이스,049480,KR7049480007,0,3545,1915,2730,00001,2730,2,01,N,
378,유아이엘,049520,KR7049520000,0,7370,3970,5670,00001,5670,2,01,N,
379,잉크테크,049550,KR7049550007,0,5410,2920,4165,00001,4165,2,01,N,
380,재영솔루텍,049630,KR7049630007,0,816,440,628,00001,628,2,01,N,
381,고려신용정보,049720,KR7049720006,0,13420,7240,10330,00001,10330,2,01,N,
382,승일,049830,KR7049830003,0,13720,7400,10560,00001,10560,2,01,N,
383,미래컴퍼니,049950,KR7049950009,0,56400,30400,43400,00001,43400,2,01,N,
384,쎌바이오텍,049960,KR7049960008,0,14690,7910,11300,00001,11300,2,01,N,
385,비케이홀딩스,050090,KR7050090000,0,1651,889,1270,00001,1270,2,01,N,
386,캠시스,050110,KR7050110006,0,2130,1148,1640,00001,1640,2,01,N,
387,ES큐브,050120,KR7050120005,0,4510,2430,3470,00001,3470,2,01,N,
388,에스폴리텍,050760,KR7050760008,0,2615,1415,2015,00001,2015,2,01,N,
389,아세아텍,050860,KR7050860006,0,3390,1830,2610,00001,2610,2,01,N,
390,쏠리드,050890,KR7050890003,0,7500,4040,5770,00001,5770,2,01,N,
391,수산아이앤티,050960,KR7050960004,0,13060,7040,10050,00001,10050,2,01,N,
392,지어소프트,051160,KR7051160000,0,9190,4950,7070,00001,7070,2,01,N,
393,토비스,051360,KR7051360006,0,23950,12910,18430,00001,18430,2,01,N,
394,인터플렉스,051370,KR7051370005,0,13720,7400,10560,00001,10560,2,01,N,
395,피씨디렉트,051380,KR7051380004,0,9650,5210,7430,00001,7430,2,01,N,
396,YW,051390,KR7051390003,0,4745,2555,3650,00001,3650,2,01,N,
397,나라엠앤디,051490,KR7051490001,0,8860,4780,6820,00001,6820,2,01,N,
398,CJ프레시웨이,051500,KR7051500007,0,31850,17150,24500,00001,24500,2,01,N,
399,큐로홀딩스,051780,KR7051780005,0,474,256,365,00001,365,2,01,N,
400,중앙디앤엠,051980,KR7051980001,0,3020,1630,2325,00001,2325,2,01,N,
401,에스티큐브,052020,KR7052020005,0,15650,8430,12040,00001,12040,2,01,N,
402,iMBC,052220,KR7052220001,0,4470,2410,3440,00001,3440,2,01,N,
403,현대바이오랜드,052260,KR7052260007,0,13660,7360,10510,00001,10510,2,01,N,
404,초록뱀컴퍼니,052300,KR7052300001,0,474,256,365,00001,365,2,01,N,
405,코텍,052330,KR7052330008,0,9820,5300,7560,00001,7560,2,01,N,
406,코나아이,052400,KR7052400009,0,22000,11860,16940,00001,16940,2,01,N,
407,오성첨단소재,052420,KR7052420007,0,2390,1288,1840,00001,1840,2,01,N,
408,아이크래프트,052460,KR7052460003,0,5120,2760,3940,00001,3940,2,01,N,
409,한네트,052600,KR7052600004,0,6380,3445,4915,00001,4915,2,01,N,
410,제일바이오,052670,KR7052670007,0,2700,1460,2080,00001,2080,2,01,N,
411,아모텍,052710,KR7052710001,0,12810,6910,9860,00001,9860,2,01,N,
412,아이톡시,052770,KR7052770005,0,2205,1189,1698,00001,1698,2,01,N,
413,액토즈소프트,052790,KR7052790003,0,8690,4690,6690,00001,6690,2,01,N,
414,아이앤씨,052860,KR7052860004,0,3060,1650,2355,00001,2355,2,01,N,
415,KX하이텍,052900,KR7052900008,0,1606,866,1236,00001,1236,2,01,N,
416,바이넥스,053030,KR7053030003,0,11590,6250,8920,00001,8920,2,01,N,
417,지에스이,053050,KR7053050001,0,4095,2205,3150,00001,3150,2,01,N,
418,세동,053060,KR7053060000,0,2595,1398,1997,00001,1997,2,01,N,
419,케이엔솔,053080,KR7053080008,0,36000,19400,27700,00001,27700,2,01,N,
420,프리엠스,053160,KR7053160008,0,10410,5610,8010,00001,8010,2,01,N,
421,금강철강,053260,KR7053260006,0,7510,4050,5780,00001,5780,2,01,N,
422,구영테크,053270,KR7053270005,0,3905,2105,3005,00001,3005,2,01,N,
423,예스24,053280,KR7053280004,0,6530,3530,5030,00001,5030,2,01,N,
424,NE능률,053290,KR7053290003,0,6940,3740,5340,00001,5340,2,01,N,
425,한국정보인증,053300,KR7053300000,0,6910,3730,5320,00001,5320,2,01,N,
426,이니텍,053350,KR7053350005,0,4445,2395,3420,00001,3420,2,01,N,
427,세코닉스,053450,KR7053450003,0,11730,6330,9030,00001,9030,2,01,N,
428,웹케시,053580,KR7053580007,0,15230,8210,11720,00001,11720,2,01,N,
429,한국테크놀로지,053590,KR7053590006,0,434,234,334,00001,334,2,01,N,
430,프로텍,053610,KR7053610002,0,70000,37800,53900,00001,53900,2,01,N,
431,태양,053620,KR7053620001,0,9950,5370,7660,00001,7660,2,01,N,
432,삼보모터스,053700,KR7053700001,0,7410,3990,5700,00001,5700,2,01,N,
433,안랩,053800,KR7053800009,0,84700,45700,65200,00001,65200,2,01,N,
434,경남제약,053950,KR7053950002,0,1868,1006,1437,00001,1437,2,01,N,
435,오상자이엘,053980,KR7053980009,0,7150,3850,5500,00001,5500,2,01,N,
436,한국컴퓨터,054040,KR7054040001,0,6500,3500,5000,00001,5000,2,01,N,
437,농우바이오,054050,KR7054050000,0,10640,5740,8190,00001,8190,2,01,N,
438,삼진엘앤디,054090,KR7054090006,0,2850,1540,2195,00001,2195,2,01,N,
439,메디콕스,054180,KR7054180005,0,1735,935,1335,00001,1335,2,01,N,
440,이랜텍,054210,KR7054210000,0,15350,8270,11810,00001,11810,2,01,N,
441,비츠로시스,054220,KR7054220009,0,755,407,581,00001,581,2,01,N,
442,팬스타엔터프라이즈,054300,KR7054300009,0,952,514,733,00001,733,2,01,N,
443,케이피티유,054410,KR7054410006,0,6990,3770,5380,00001,5380,2,01,N,
444,텔레칩스,054450,KR7054450002,0,33500,18100,25800,00001,25800,2,01,N,
445,삼영엠텍,054540,KR7054540000,0,5090,2745,3920,00001,3920,2,01,N,
446,APS,054620,KR7054620000,0,10840,5840,8340,00001,8340,2,01,N,
447,에이디칩스,054630,KR7054630009,0,461,249,355,00001,355,2,01,N,
448,대한뉴팜,054670,KR7054670005,0,11930,6430,9180,00001,9180,2,01,N,
449,키이스트,054780,KR7054780002,0,9640,5200,7420,00001,7420,2,01,N,
450,아이디스홀딩스,054800,KR7054800008,0,15660,8440,12050,00001,12050,2,01,N,
451,한컴위드,054920,KR7054920004,0,4565,2465,3515,00001,3515,2,01,N,
452,유신,054930,KR7054930003,0,52300,28200,40250,00001,40250,2,01,N,
453,엑사이엔씨,054940,KR7054940002,0,1387,747,1067,00001,1067,2,01,N,
454,제이브이엠,054950,KR7054950001,0,41400,22300,31850,00001,31850,2,01,N,
455,유진로봇,056080,KR7056080005,0,13760,7420,10590,00001,10590,2,01,N,
456,이노시스,056090,KR7056090004,0,1534,826,1180,00001,1180,2,01,N,
457,에스에프에이,056190,KR7056190002,0,43450,23450,33450,00001,33450,2,01,N,
458,코위버,056360,KR7056360001,0,8580,4620,6600,00001,6600,2,01,N,
459,신화인터텍,056700,KR7056700008,0,2960,1600,2280,00001,2280,2,01,N,
460,CNT85,056730,KR7056730005,0,1679,905,1292,00001,1292,2,01,N,
461,YBM넷,057030,KR7057030009,0,5550,2990,4270,00001,4270,2,01,N,
462,옴니시스템,057540,KR7057540007,0,1329,717,1023,00001,1023,2,01,N,
463,티사이언티픽,057680,KR7057680001,0,4640,2500,3570,00001,3570,2,01,N,
464,피에이치씨,057880,KR7057880007,0,2260,1218,1740,00001,1740,2,01,N,
465,멕아이씨에스,058110,KR7058110008,0,4015,2165,3090,00001,3090,2,01,N,
466,아리온,058220,KR7058220005,0,357,193,275,00001,275,2,01,N,
467,KNN,058400,KR7058400003,0,1176,634,905,00001,905,2,01,N,
468,엔터파트너즈,058450,KR7058450008,0,816,440,628,00001,628,2,01,N,
469,리노공업,058470,KR7058470006,0,218500,117900,168400,00001,168400,2,01,N,
470,파나케이아,058530,KR7058530007,0,2430,810,1620,00001,1620,2,01,N,
471,에스피지,058610,KR7058610007,0,48450,26150,37300,00001,37300,2,01,N,
472,엠게임,058630,KR7058630005,0,8930,4810,6870,00001,6870,2,01,N,
473,CMG제약,058820,KR7058820002,0,3105,1675,2390,00001,2390,2,01,N,
474,엠로,058970,KR7058970005,0,119900,64700,92300,00001,92300,2,01,N,
475,미코,059090,KR7059090001,0,15760,8500,12130,00001,12130,2,01,N,
476,아이컴포넌트,059100,KR7059100008,0,7810,4210,6010,00001,6010,2,01,N,
477,아진엑스텍,059120,KR7059120006,0,12350,6650,9500,00001,9500,2,01,N,
478,메타바이오메드,059210,KR7059210005,0,6020,3245,4635,00001,4635,2,01,N,
479,해성티피씨,059270,KR7059270009,0,9580,5160,7370,00001,7370,2,01,N,
480,인선이엔티,060150,KR7060150000,0,10640,5740,8190,00001,8190,2,01,N,
481,소니드,060230,KR7060230000,0,4385,2365,3375,00001,3375,2,01,N,
482,룽투코리아,060240,KR7060240009,0,2355,1269,1812,00001,1812,2,01,N,
483,NHN KCP,060250,KR7060250008,0,11580,6240,8910,00001,8910,2,01,N,
484,뉴보텍,060260,KR7060260007,0,1110,598,854,00001,854,2,01,N,
485,큐렉소,060280,KR7060280005,0,29550,15950,22750,00001,22750,2,01,N,
486,3S,060310,KR7060310000,0,3250,1750,2500,00001,2500,2,01,N,
487,LS마린솔루션,060370,KR7060370004,0,15260,8220,11740,00001,11740,2,01,N,
488,동양에스텍,060380,KR7060380003,0,2905,1565,2235,00001,2235,2,01,N,
489,국일신동,060480,KR7060480001,0,4140,2230,3185,00001,3185,2,01,N,
490,에스에이티,060540,KR7060540002,0,3495,1885,2690,00001,2690,2,01,N,
491,홈센타홀딩스,060560,KR7060560000,0,1656,892,1274,00001,1274,2,01,N,
492,드림어스컴퍼니,060570,KR7060570009,0,4305,2325,3315,00001,3315,2,01,N,
493,씨티씨바이오,060590,KR7060590007,0,16170,8710,12440,00001,12440,2,01,N,
494,KH바텍,060720,KR7060720000,0,19820,10680,15250,00001,15250,2,01,N,
495,영림원소프트랩,060850,KR7060850005,0,11070,5970,8520,00001,8520,2,01,N,
496,DGP,060900,KR7060900008,0,3840,2070,2955,00001,2955,2,01,N,
497,알에프텍,061040,KR7061040002,0,5100,2750,3925,00001,3925,2,01,N,
498,화일약품,061250,KR7061250007,0,2780,1500,2140,00001,2140,2,01,N,
499,LB세미콘,061970,KR7061970000,0,9280,5000,7140,00001,7140,2,01,N,
500,티엘아이,062860,KR7062860002,0,7540,4060,5800,00001,5800,2,01,N,
501,피피아이,062970,KR7062970009,0,3325,1795,2560,00001,2560,2,01,N,
502,컴투스홀딩스,063080,KR7063080006,0,39650,21350,30500,00001,30500,2,01,N,
503,서울옥션,063170,KR7063170005,0,16440,8860,12650,00001,12650,2,01,N,
504,SM Life Design,063440,KR7063440002,0,2785,1505,2145,00001,2145,2,01,N,
505,한국전자금융,063570,KR7063570006,0,8580,4620,6600,00001,6600,2,01,N,
506,이엘피,063760,KR7063760003,0,4950,2670,3810,00001,3810,2,01,N,
507,웨스트라이즈,064090,KR7064090004,0,2280,1229,1755,00001,1755,2,01,N,
508,홈캐스트,064240,KR7064240005,0,6520,3520,5020,00001,5020,2,01,N,
509,다날,064260,KR7064260003,0,4900,2640,3770,00001,3770,2,01,N,
510,인텍플러스,064290,KR7064290000,0,50500,27250,38900,00001,38900,2,01,N,
511,브리지텍,064480,KR7064480007,0,10290,5550,7920,00001,7920,2,01,N,
512,테크엘,064520,KR7064520000,0,5500,2965,4235,00001,4235,2,01,N,
513,바이오니아,064550,KR7064550007,0,53900,29050,41500,00001,41500,2,01,N,
514,티씨케이,064760,KR7064760002,0,125100,67500,96300,00001,96300,2,01,N,
515,젬백스링크,064800,KR7064800006,0,1469,791,1130,00001,1130,2,01,N,
516,케이프,064820,KR7064820004,0,5260,2835,4050,00001,4050,2,01,N,
517,에프앤가이드,064850,KR7064850001,0,10010,5390,7700,00001,7700,2,01,N,
518,지엔코,065060,KR7065060006,0,522,282,402,00001,402,2,01,N,
519,탑엔지니어링,065130,KR7065130007,0,9200,4960,7080,00001,7080,2,01,N,
520,DSEN,065150,KR7065150005,0,386,208,297,00001,297,2,01,N,
521,비엘팜텍,065170,KR7065170003,0,798,430,614,00001,614,2,01,N,
522,신성델타테크,065350,KR7065350001,0,72800,39200,56000,00001,56000,2,01,N,
523,위세아이텍,065370,KR7065370009,0,14950,8050,11500,00001,11500,2,01,N,
524,에스아이리소스,065420,KR7065420002,0,429,231,330,00001,330,2,01,N,
525,이루온,065440,KR7065440000,0,2955,1595,2275,00001,2275,2,01,N,
526,빅텍,065450,KR7065450009,0,5590,3015,4305,00001,4305,2,01,N,
527,오리엔트정공,065500,KR7065500001,0,1548,834,1191,00001,1191,2,01,N,
528,휴비츠,065510,KR7065510000,0,28200,15200,21700,00001,21700,2,01,N,
529,와이어블,065530,KR7065530008,0,2625,1415,2020,00001,2020,2,01,N,
530,녹원씨엔아이,065560,KR7065560005,0,7500,4040,5770,00001,5770,2,01,N,
531,삼영이엔씨,065570,KR7065570004,0,6440,3475,4960,00001,4960,2,01,N,
532,메디프론,065650,KR7065650004,0,1664,896,1280,00001,1280,2,01,N,
533,안트로젠,065660,KR7065660003,0,19990,10770,15380,00001,15380,2,01,N,
534,우주일렉트로,065680,KR7065680001,0,19050,10270,14660,00001,14660,2,01,N,
535,파커스,065690,KR7065690000,0,2115,1139,1627,00001,1627,2,01,N,
536,서호전기,065710,KR7065710006,0,24450,13190,18830,00001,18830,2,01,N,
537,CS,065770,KR7065770000,0,1957,1055,1506,00001,1506,2,01,N,
538,웰크론,065950,KR7065950008,0,3870,2090,2980,00001,2980,2,01,N,
539,하츠,066130,KR7066130006,0,6780,3660,5220,00001,5220,2,01,N,
540,큐에스아이,066310,KR7066310004,0,13260,7140,10200,00001,10200,2,01,N,
541,체리부로,066360,KR7066360009,0,1853,999,1426,00001,1426,2,01,N,
542,버킷스튜디오,066410,KR7066410002,0,1498,808,1153,00001,1153,2,01,N,
543,와이오엠,066430,KR7066430000,0,1423,767,1095,00001,1095,2,01,N,
544,우수AMS,066590,KR7066590001,0,3730,2010,2870,00001,2870,2,01,N,
545,국보디자인,066620,KR7066620006,0,18270,9850,14060,00001,14060,2,01,N,
546,디스플레이텍,066670,KR7066670001,0,8610,4650,6630,00001,6630,2,01,N,
547,테라젠이텍스,066700,KR7066700006,0,5770,3110,4440,00001,4440,2,01,N,
548,씨씨에스,066790,KR7066790007,0,683,369,526,00001,526,2,01,N,
549,디에이피,066900,KR7066900002,0,4820,2600,3710,00001,3710,2,01,N,
550,손오공,066910,KR7066910001,0,3215,1735,2475,00001,2475,2,01,N,
551,엘앤에프,066970,KR7066970005,0,274000,148000,211000,00001,211000,2,01,N,
552,이엔코퍼레이션,066980,KR7066980004,0,3690,1990,2840,00001,2840,2,01,N,
553,조이시티,067000,KR7067000000,0,3805,2055,2930,00001,2930,2,01,N,
554,이씨에스,067010,KR7067010009,0,4295,2315,3305,00001,3305,2,01,N,
555,대화제약,067080,KR7067080002,0,13280,7160,10220,00001,10220,2,01,N,
556,아프리카TV,067160,KR7067160002,0,117500,63300,90400,00001,90400,2,01,N,
557,오텍,067170,KR7067170001,0,6700,3620,5160,00001,5160,2,01,N,
558,멀티캠퍼스,067280,KR7067280008,0,43050,23250,33150,00001,33150,2,01,N,
559,JW신약,067290,KR7067290007,0,3945,2125,3035,00001,3035,2,01,N,
560,하나마이크론,067310,KR7067310003,0,38500,20800,29650,00001,29650,2,01,N,
561,선바이오,067370,KR7067370007,0,14400,7760,11080,00001,11080,2,01,N,
562,아스트,067390,KR7067390005,0,2340,1260,1800,00001,1800,2,01,N,
563,엔브이에이치코리아,067570,KR7067570002,0,3780,2040,2910,00001,2910,2,01,N,
564,HLB생명과학,067630,KR7067630004,0,10920,5880,8400,00001,8400,2,01,N,
565,로지시스,067730,KR7067730002,0,4475,2415,3445,00001,3445,2,01,N,
566,세진티에스,067770,KR7067770008,0,3685,1985,2835,00001,2835,2,01,N,
567,와이엔텍,067900,KR7067900001,0,11050,5950,8500,00001,8500,2,01,N,
568,이글루,067920,KR7067920009,0,8300,4480,6390,00001,6390,2,01,N,
569,도이치모터스,067990,KR7067990002,0,6390,3445,4920,00001,4920,2,01,N,
570,팬엔터테인먼트,068050,KR7068050004,0,5420,2920,4170,00001,4170,2,01,N,
571,다원시스,068240,KR7068240001,0,19110,10290,14700,00001,14700,2,01,N,
572,일신바이오,068330,KR7068330000,0,2015,1086,1551,00001,1551,2,01,N,
573,셀트리온제약,068760,KR7068760008,0,88900,47900,68400,00001,68400,2,01,N,
574,DMS,068790,KR7068790005,0,7640,4120,5880,00001,5880,2,01,N,
575,디지털대성,068930,KR7068930007,0,7600,4100,5850,00001,5850,2,01,N,
576,셀피글로벌,068940,KR7068940006,0,1011,545,778,00001,778,2,01,N,
577,웹젠,069080,KR7069080000,0,19210,10350,14780,00001,14780,2,01,N,
578,코스온,069110,KR7069110005,0,3415,1845,2630,00001,2630,2,01,N,
579,누리플랜,069140,KR7069140002,0,6000,3235,4620,00001,4620,2,01,N,
580,유아이디,069330,KR7069330009,0,2175,1172,1674,00001,1674,2,01,N,
581,엔텔스,069410,KR7069410009,0,6550,3530,5040,00001,5040,2,01,N,
582,에스텍,069510,KR7069510006,0,11730,6330,9030,00001,9030,2,01,N,
583,라이트론,069540,KR7069540003,0,6550,3530,5040,00001,5040,2,01,N,
584,아이에스이커머스,069920,KR7069920007,0,4580,2470,3525,00001,3525,2,01,N,
585,엑스큐어,070300,KR7070300009,0,3625,1955,2790,00001,2790,2,01,N,
586,한솔인티큐브,070590,KR7070590005,0,2700,1460,2080,00001,2080,2,01,N,
587,인피니트헬스케어,071200,KR7071200000,0,7240,3900,5570,00001,5570,2,01,N,
588,로체시스템즈,071280,KR7071280002,0,8580,4620,6600,00001,6600,2,01,N,
589,위니아,071460,KR7071460000,0,1414,762,1088,00001,1088,2,01,N,
590,에이테크솔루션,071670,KR7071670004,0,15470,8330,11900,00001,11900,2,01,N,
591,캐스텍코리아,071850,KR7071850002,0,2610,1410,2010,00001,2010,2,01,N,
592,중앙백신,072020,KR7072020001,0,14020,7560,10790,00001,10790,2,01,N,
593,우리산업홀딩스,072470,KR7072470008,0,5000,2695,3850,00001,3850,2,01,N,
594,제넨바이오,072520,KR7072520000,0,731,395,563,00001,563,2,01,N,
595,율호,072770,KR7072770001,0,4360,2350,3355,00001,3355,2,01,N,
596,메가스터디,072870,KR7072870009,0,13680,7380,10530,00001,10530,2,01,N,
597,빛샘전자,072950,KR7072950009,0,6140,3310,4725,00001,4725,2,01,N,
598,에이치시티,072990,KR7072990005,0,10680,5760,8220,00001,8220,2,01,N,
599,케이에스피,073010,KR7073010001,0,3770,2030,2900,00001,2900,2,01,N,
600,엘엠에스,073110,KR7073110009,0,8560,4620,6590,00001,6590,2,01,N,
601,듀오백,073190,KR7073190001,0,3125,1685,2405,00001,2405,2,01,N,
602,이노와이어리스,073490,KR7073490005,0,30350,16350,23350,00001,23350,2,01,N,
603,에프알텍,073540,KR7073540007,0,3090,1670,2380,00001,2380,2,01,N,
604,우리손에프앤지,073560,KR7073560005,0,2310,1245,1778,00001,1778,2,01,N,
605,리튬포어스,073570,KR7073570004,0,18510,9970,14240,00001,14240,2,01,N,
606,테라사이언스,073640,KR7073640005,0,3235,1745,2490,00001,2490,2,01,N,
607,아미노로직스,074430,KR7074430000,0,1796,968,1382,00001,1382,2,01,N,
608,원익QnC,074600,KR7074600008,0,37200,20100,28650,00001,28650,2,01,N,
609,플랜티넷,075130,KR7075130005,0,3120,1680,2400,00001,2400,2,01,N,
610,동국알앤에스,075970,KR7075970004,0,4995,2695,3845,00001,3845,2,01,N,
611,웰크론한텍,076080,KR7076080001,0,5960,3210,4585,00001,4585,2,01,N,
612,해성옵틱스,076610,KR7076610005,0,562,304,433,00001,433,2,01,N,
613,덕산하이메탈,077360,KR7077360006,0,10840,5840,8340,00001,8340,2,01,N,
614,이베스트투자증권,078020,KR7078020005,0,5110,2755,3935,00001,3935,2,01,N,
615,유비쿼스홀딩스,078070,KR7078070000,0,15990,8610,12300,00001,12300,2,01,N,
616,국일제지,078130,KR7078130002,0,1040,560,800,00001,800,2,01,N,
617,대봉엘에스,078140,KR7078140001,0,14960,8060,11510,00001,11510,2,01,N,
618,HB테크놀러지,078150,KR7078150000,0,3715,2005,2860,00001,2860,2,01,N,
619,메디포스트,078160,KR7078160009,0,11460,6180,8820,00001,8820,2,01,N,
620,컴투스,078340,KR7078340007,0,60700,32750,46750,00001,46750,2,01,N,
621,한양디지텍,078350,KR7078350006,0,17090,9210,13150,00001,13150,2,01,N,
622,휴림에이텍,078590,KR7078590007,0,4760,1190,2380,00001,2380,2,01,N,
623,대주전자재료,078600,KR7078600004,0,125700,67700,96700,00001,96700,2,01,N,
624,아이오케이,078860,KR7078860004,0,309,167,238,00001,238,2,01,N,
625,가온그룹,078890,KR7078890001,0,7650,4130,5890,00001,5890,2,01,N,
626,코드네이처,078940,KR7078940004,0,4490,2420,3455,00001,3455,2,01,N,
627,와토스코리아,079000,KR7079000006,0,6610,3570,5090,00001,5090,2,01,N,
628,한창산업,079170,KR7079170007,0,13270,7150,10210,00001,10210,2,01,N,
629,케스피온,079190,KR7079190005,0,1170,630,900,00001,900,2,01,N,
630,제우스,079370,KR7079370003,0,55700,30000,42850,00001,42850,2,01,N,
631,서산,079650,KR7079650008,0,2255,1217,1738,00001,1738,2,01,N,
632,디이엔티,079810,KR7079810008,0,43250,23350,33300,00001,33300,2,01,N,
633,가비아,079940,KR7079940003,0,17790,9590,13690,00001,13690,2,01,N,
634,인베니아,079950,KR7079950002,0,1779,959,1369,00001,1369,2,01,N,
635,동양이엔피,079960,KR7079960001,0,30000,16200,23100,00001,23100,2,01,N,
636,투비소프트,079970,KR7079970000,0,1163,627,895,00001,895,2,01,N,
637,에스엔유,080000,KR7080000003,0,4120,2220,3170,00001,3170,2,01,N,
638,이상네트웍스,080010,KR7080010002,0,7050,3810,5430,00001,5430,2,01,N,
639,모두투어,080160,KR7080160005,0,21000,11320,16170,00001,16170,2,01,N,
640,제주반도체,080220,KR7080220007,0,5850,3150,4500,00001,4500,2,01,N,
641,모다이노칩,080420,KR7080420003,0,3900,2100,3000,00001,3000,2,01,N,
642,성창오토텍,080470,KR7080470008,0,6960,3760,5360,00001,5360,2,01,N,
643,오디텍,080520,KR7080520000,0,6640,3580,5110,00001,5110,2,01,N,
644,코디,080530,KR7080530009,0,1821,981,1401,00001,1401,2,01,N,
645,오킨스전자,080580,KR7080580004,0,6990,3770,5380,00001,5380,2,01,N,
646,한국유니온제약,080720,KR7080720006,0,6470,3490,4980,00001,4980,2,01,N,
647,티플랙스,081150,KR7081150005,0,5200,2805,4005,00001,4005,2,01,N,
648,성우전자,081580,KR7081580003,0,3165,1705,2435,00001,2435,2,01,N,
649,옵트론텍,082210,KR7082210006,0,4650,2510,3580,00001,3580,2,01,N,
650,젬백스,082270,KR7082270000,0,17530,9450,13490,00001,13490,2,01,N,
651,코스나인,082660,KR7082660002,0,1710,922,1316,00001,1316,2,01,N,
652,비보존 제약,082800,KR7082800004,0,770,416,593,00001,593,2,01,N,
653,우리바이오,082850,KR7082850009,0,3100,1670,2385,00001,2385,2,01,N,
654,비츠로셀,082920,KR7082920000,0,27350,14750,21050,00001,21050,2,01,N,
655,엘오티베큠,083310,KR7083310003,0,42100,22700,32400,00001,32400,2,01,N,
656,GST,083450,KR7083450007,0,32300,17400,24850,00001,24850,2,01,N,
657,이엠앤아이,083470,KR7083470005,0,3475,1875,2675,00001,2675,2,01,N,
658,에프엔에스테크,083500,KR7083500009,0,12800,6900,9850,00001,9850,2,01,N,
659,케이엠,083550,KR7083550004,0,6500,3500,5000,00001,5000,2,01,N,
